model.nb_epoch	feat.last_char	model.activations	model.metrics	global.train_test_split	result.exception	result.feature_count	feat.tag_filter	global.nolog	feat.data_path	model.batch_size	feat.encoding	result.test_sample_count	feat.use_padding	result.test_acc	model.architecture	result.train_sample_count	feat.sample_per_class	result.train_loss	feat.include_smaller_ngrams	model.input_dim	result.success	result.running_time	result.test_loss	model.output_dim	result.train_acc	feat.N	model.loss	model.layers	model.optimizer	global.comment	result.timestamp	feat.max_lines	feat.full_tag	feat.grep_filter	feat.sample_size	result.class_no
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		464.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9921666666666666	FFNN	54000.0	30000.0	0.012589022790601357	True	464.0	True	0 days 00:02:05.014594	0.04094731989696932	2.0	0.9968518518518521	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:18:25.605360	20000000.0		('<PLUR',)		
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		522.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9894166666666668	FFNN	54000.0	30000.0	0.009521829771185163	True	522.0	True	0 days 00:02:16.181607	0.04849569922668162	2.0	0.997712962962963	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:20:36.840545	20000000.0		('<PLUR',)		
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		384.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9941666666666666	FFNN	54000.0	30000.0	0.01263691599836144	True	384.0	True	0 days 00:02:03.551236	0.024790078390375128	2.0	0.9963055555555556	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:23:01.652146	20000000.0		('<ACC',)		
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		451.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9936666666666668	FFNN	54000.0	30000.0	0.0077359899347648016	True	451.0	True	0 days 00:02:06.636912	0.022368359125975984	2.0	0.9977314814814816	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:25:12.721539	20000000.0		('<ACC',)		
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		517.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9945	FFNN	54000.0	30000.0	0.003354903923060057	True	517.0	True	0 days 00:02:23.254267	0.029065061225929337	2.0	0.9992037037037036	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:27:26.825146	20000000.0		('<ACC',)		
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		251.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9958333333333332	FFNN	54000.0	20000.0	0.008495058646169902	True	251.0	True	0 days 00:02:00.221597	0.01938965522293589	3.0	0.9970555555555556	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 14:30:07.979620	20000000.0		('<PERS<1', '<PERS<2')		
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		305.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9965	FFNN	54000.0	20000.0	0.00573052312357696	True	305.0	True	0 days 00:02:08.744262	0.014887796934538832	3.0	0.9978333333333332	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 14:32:25.313102	20000000.0		('<PERS<1', '<PERS<2')		
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		357.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9963333333333332	FFNN	54000.0	20000.0	0.0053559298583037256	True	357.0	True	0 days 00:02:18.594267	0.012901966608507185	3.0	0.9986481481481482	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 14:34:50.608248	20000000.0		('<PERS<1', '<PERS<2')		
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		221.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9996666666666668	FFNN	54000.0	30000.0	9.035342118074317e-06	True	221.0	True	0 days 00:02:09.969156	0.004265702213764711	2.0	1.0	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:37:32.277403	20000000.0		('<COND',)		
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		262.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9991666666666666	FFNN	54000.0	30000.0	0.0008907063797328446	True	262.0	True	0 days 00:02:13.900103	0.010360039526941459	2.0	0.9999444444444444	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:40:06.681290	20000000.0		('<COND',)		
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		317.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9993333333333332	FFNN	54000.0	30000.0	0.00022117710549606626	True	317.0	True	0 days 00:02:28.519615	0.0018429555781853347	2.0	0.9999814814814816	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:42:46.277162	20000000.0		('<COND',)		
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		414.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9921666666666666	FFNN	54000.0	30000.0	0.0219588533580148	True	414.0	True	0 days 00:02:35.560873	0.033542154531072205	2.0	0.9946574074074074	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:45:23.054926	20000000.0		('<PLUR',)		
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		489.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9916666666666668	FFNN	54000.0	30000.0	0.015173241708966629	True	489.0	True	0 days 00:02:37.947918	0.04702015058218968	2.0	0.9964444444444444	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:48:06.585676	20000000.0		('<PLUR',)		
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		561.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9916666666666668	FFNN	54000.0	30000.0	0.010386964822043307	True	561.0	True	0 days 00:02:58.362048	0.04847393547492297	2.0	0.9973888888888888	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 14:50:53.113734	20000000.0		('<PLUR',)		
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		388.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9933333333333332	FFNN	54000.0	10000.0	0.00986724828694585	True	388.0	True	0 days 00:02:35.879756	0.02815888630715199	6.0	0.997537037037037	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 14:54:00.430472	20000000.0		('<CAS<ACC', '<CAS<DAT', '<CAS<INE', '<CAS<INS', '<CAS<SBL')		
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		452.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9918333333333332	FFNN	54000.0	10000.0	0.004965797300585783	True	452.0	True	0 days 00:02:38.213401	0.0440444045526092	6.0	0.9987962962962964	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 14:56:45.185743	20000000.0		('<CAS<ACC', '<CAS<DAT', '<CAS<INE', '<CAS<INS', '<CAS<SBL')		
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		519.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9906666666666668	FFNN	54000.0	10000.0	0.0044204019584350215	True	519.0	True	0 days 00:02:49.244357	0.048547218856052496	6.0	0.9985185185185184	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 14:59:31.418201	20000000.0		('<CAS<ACC', '<CAS<DAT', '<CAS<INE', '<CAS<INS', '<CAS<SBL')		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		165.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9176666666666666	FFNN	54000.0	30000.0	0.18880417055001966	True	165.0	True	0 days 00:02:21.296508	0.1878267093350489	2.0	0.914324074074074	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:11:11.984410	20000000.0		('<PLUR',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		243.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9556666666666668	FFNN	54000.0	30000.0	0.09519977338706936	True	243.0	True	0 days 00:02:33.966602	0.1024737803976362	2.0	0.9584722222222222	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:13:42.644587	20000000.0		('<PLUR',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		322.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9841666666666666	FFNN	54000.0	30000.0	0.0380440852640464	True	322.0	True	0 days 00:02:47.075080	0.048217407398197486	2.0	0.9883333333333332	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:16:25.524647	20000000.0		('<PLUR',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1064.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.914	FFNN	54000.0	30000.0	0.186652027182488	True	1064.0	True	0 days 00:04:05.420716	0.18804245419055224	2.0	0.914962962962963	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:19:21.932663	20000000.0		('<PLUR',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2019.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9581666666666668	FFNN	54000.0	30000.0	0.09383878379852373	True	2019.0	True	0 days 00:05:30.716978	0.09273435297391068	2.0	0.958574074074074	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:23:38.068460	20000000.0		('<PLUR',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3057.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9888333333333332	FFNN	54000.0	30000.0	0.0315094081430558	True	3057.0	True	0 days 00:07:03.281581	0.039143988678464664	2.0	0.9895648148148148	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:29:20.323953	20000000.0		('<PLUR',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2697.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.92	FFNN	54000.0	30000.0	0.18713302484085714	True	2697.0	True	0 days 00:06:42.443766	0.1858070592805743	2.0	0.9142777777777776	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:36:35.533351	20000000.0		('<PLUR',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		6300.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9603333333333334	FFNN	54000.0	30000.0	0.0933819561126918	True	6300.0	True	0 days 00:11:01.021982	0.09504392499290408	2.0	0.9584814814814816	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:43:30.787320	20000000.0		('<PLUR',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		10995.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9878333333333332	FFNN	54000.0	30000.0	0.030500759343797763	True	10995.0	True	0 days 00:13:57.249699	0.04461841878527775	2.0	0.9902314814814814	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 15:54:40.644515	20000000.0		('<PLUR',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		161.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.979	FFNN	54000.0	30000.0	0.06462775448029344	True	161.0	True	0 days 00:01:17.888256	0.06773984187220533	2.0	0.9788333333333332	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:08:48.561004	20000000.0		('<ACC',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		235.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9856666666666668	FFNN	54000.0	30000.0	0.03561246555410672	True	235.0	True	0 days 00:01:23.857153	0.04384699293815841	2.0	0.9875925925925926	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:10:12.616795	20000000.0		('<ACC',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		317.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9924166666666666	FFNN	54000.0	30000.0	0.017059076683401213	True	317.0	True	0 days 00:01:31.673009	0.02828911050310125	2.0	0.9942314814814814	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:11:42.834026	20000000.0		('<ACC',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1023.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9804166666666668	FFNN	54000.0	30000.0	0.06576644059865631	True	1023.0	True	0 days 00:02:31.051978	0.05610324762885769	2.0	0.9786296296296296	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:13:21.077502	20000000.0		('<ACC',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1990.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9866666666666668	FFNN	54000.0	30000.0	0.03292032972564145	True	1990.0	True	0 days 00:03:29.081841	0.03746070861125676	2.0	0.9884074074074074	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:15:59.453044	20000000.0		('<ACC',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3073.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9940833333333332	FFNN	54000.0	30000.0	0.01319494163492453	True	3073.0	True	0 days 00:04:37.031075	0.023528799376062427	2.0	0.9953796296296296	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:19:36.321255	20000000.0		('<ACC',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2586.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9801666666666666	FFNN	54000.0	30000.0	0.06554703993172628	True	2586.0	True	0 days 00:04:12.568358	0.0593728328521053	2.0	0.9786481481481482	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:24:21.664806	20000000.0		('<ACC',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		6221.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9896666666666668	FFNN	54000.0	30000.0	0.03381460835382825	True	6221.0	True	0 days 00:07:37.995574	0.03021934764211377	2.0	0.9881296296296296	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:28:42.647610	20000000.0		('<ACC',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		11146.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9905	FFNN	54000.0	30000.0	0.012643501631704294	True	11146.0	True	0 days 00:15:19.246829	0.030328883786879788	2.0	0.9957592592592592	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 16:36:30.375723	20000000.0		('<ACC',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		81.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9258333333333332	FFNN	54000.0	20000.0	0.15188726487529844	True	81.0	True	0 days 00:01:07.601373	0.14703872894961387	3.0	0.9231666666666668	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 16:52:08.316737	20000000.0		('<PERS<1', '<PERS<2')		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		137.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9868333333333332	FFNN	54000.0	20000.0	0.04261018314818082	True	137.0	True	0 days 00:01:12.288968	0.03757269663796372	3.0	0.984462962962963	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 16:53:30.350770	20000000.0		('<PERS<1', '<PERS<2')		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		195.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9923333333333332	FFNN	54000.0	20000.0	0.021371964548273455	True	195.0	True	0 days 00:01:16.876732	0.02600057119813088	3.0	0.992462962962963	1.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 16:54:56.866880	20000000.0		('<PERS<1', '<PERS<2')		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		361.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9275	FFNN	54000.0	20000.0	0.15186999147772115	True	361.0	True	0 days 00:01:35.396460	0.1429825947669645	3.0	0.9220925925925926	2.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 16:56:28.275398	20000000.0		('<PERS<1', '<PERS<2')		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		861.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9833333333333332	FFNN	54000.0	20000.0	0.04205881868431634	True	861.0	True	0 days 00:02:24.234941	0.04617030743717138	3.0	0.9847407407407408	2.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 16:58:18.365559	20000000.0		('<PERS<1', '<PERS<2')		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1507.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9918333333333332	FFNN	54000.0	20000.0	0.01957892725825244	True	1507.0	True	0 days 00:03:04.396561	0.026469423001797016	3.0	0.9926851851851852	2.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 17:00:57.919611	20000000.0		('<PERS<1', '<PERS<2')		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		840.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9191666666666668	FFNN	54000.0	20000.0	0.15014996217086016	True	840.0	True	0 days 00:02:22.138583	0.1566837567901239	3.0	0.9240185185185186	3.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 17:04:18.019822	20000000.0		('<PERS<1', '<PERS<2')		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2456.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9853333333333332	FFNN	54000.0	20000.0	0.04178903456285156	True	2456.0	True	0 days 00:04:08.686329	0.04372924965005465	3.0	0.984537037037037	3.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 17:06:55.875723	20000000.0		('<PERS<1', '<PERS<2')		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5022.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.99	FFNN	54000.0	20000.0	0.019819645532984632	True	5022.0	True	0 days 00:06:36.018423	0.02537447143982475	3.0	0.9927592592592592	3.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-05 17:11:21.321769	20000000.0		('<PERS<1', '<PERS<2')		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		76.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9291666666666668	FFNN	54000.0	30000.0	0.13493779472161171	True	76.0	True	0 days 00:01:11.243497	0.1356292937175622	2.0	0.9321481481481482	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:18:19.001626	20000000.0		('<COND',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		126.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9686666666666668	FFNN	54000.0	30000.0	0.04935020710968658	True	126.0	True	0 days 00:01:15.596504	0.04934549690714874	2.0	0.9706666666666668	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:19:49.350860	20000000.0		('<COND',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		177.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9986666666666668	FFNN	54000.0	30000.0	0.002229684005695785	True	177.0	True	0 days 00:01:20.662731	0.0026744091797760725	2.0	0.9987962962962964	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:21:24.211391	20000000.0		('<COND',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		333.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9303333333333332	FFNN	54000.0	30000.0	0.1347712141351992	True	333.0	True	0 days 00:01:41.619652	0.1386269878408833	2.0	0.9321296296296296	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:23:04.338031	20000000.0		('<COND',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		759.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9705	FFNN	54000.0	30000.0	0.04908147643475968	True	759.0	True	0 days 00:02:21.869016	0.051531028014431886	2.0	0.9706111111111112	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:25:06.128263	20000000.0		('<COND',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1318.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9986666666666668	FFNN	54000.0	30000.0	0.0021388909597460748	True	1318.0	True	0 days 00:02:57.194433	0.002401721363744097	2.0	0.9989629629629628	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:27:48.989846	20000000.0		('<COND',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		771.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9296666666666666	FFNN	54000.0	30000.0	0.13484345429099093	True	771.0	True	0 days 00:02:24.764724	0.1378791280942581	2.0	0.9321666666666668	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:31:07.207892	20000000.0		('<COND',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2145.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9703333333333334	FFNN	54000.0	30000.0	0.04906313254358032	True	2145.0	True	0 days 00:03:55.094120	0.050125716613537714	2.0	0.9706666666666668	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:33:52.766683	20000000.0		('<COND',)		
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		4348.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.999	FFNN	54000.0	30000.0	0.0022310838597104183	True	4348.0	True	0 days 00:06:05.888048	0.00360456710428116	2.0	0.9988888888888888	3.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:38:09.820423	20000000.0		('<COND',)		
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		172.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.851	FFNN	54000.0	30000.0	0.3080205921734925	True	172.0	True	0 days 00:01:21.541123	0.29831821970144906	2.0	0.8427962962962963	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:44:24.110263	20000000.0		('<PLUR',)		
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		250.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9208333333333332	FFNN	54000.0	30000.0	0.15099675168531634	True	250.0	True	0 days 00:01:33.039712	0.1506752993191282	2.0	0.9208981481481482	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-05 17:45:51.930256	20000000.0		('<PLUR',)		
